0.07,0.092,0.06,0.055,-0.046,0.006,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.046,0.006,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.046,0.006,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,-0.046,0.006,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.046,0.006,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.046,0.006,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.046,0.006,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.046,0.018,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,-0.046,0.018,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.046,0.018,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.046,0.018,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.046,0.018,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.046,0.018,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,-0.046,0.018,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.046,0.018,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.046,0.018,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.046,0.018,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0276,-0.03,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,-0.0276,-0.03,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0276,-0.03,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0276,-0.03,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0276,-0.03,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0276,-0.03,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,-0.0276,-0.03,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0276,-0.03,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0276,-0.03,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0276,-0.03,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0276,-0.018,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,-0.0276,-0.018,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0276,-0.018,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0276,-0.018,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0276,-0.018,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0276,-0.018,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,-0.0276,-0.018,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0276,-0.018,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0276,-0.018,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0276,-0.018,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0276,-0.006,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,-0.0276,-0.006,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0276,-0.006,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0276,-0.006,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0276,-0.006,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0276,-0.006,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,-0.0276,-0.006,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0276,-0.006,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0276,-0.006,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0276,-0.006,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0276,0.006,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,-0.0276,0.006,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0276,0.006,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0276,0.006,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0276,0.006,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0276,0.006,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,-0.0276,0.006,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0276,0.006,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0276,0.006,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0276,0.006,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0276,0.018,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,-0.0276,0.018,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0276,0.018,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0276,0.018,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0276,0.018,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0276,0.018,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,-0.0276,0.018,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0276,0.018,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0276,0.018,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0276,0.018,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0092,-0.03,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,-0.0092,-0.03,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0092,-0.03,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0092,-0.03,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0092,-0.03,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0092,-0.03,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,-0.0092,-0.03,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0092,-0.03,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0092,-0.03,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0092,-0.03,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0092,-0.018,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,-0.0092,-0.018,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0092,-0.018,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0092,-0.018,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0092,-0.018,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0092,-0.018,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,-0.0092,-0.018,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0092,-0.018,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0092,-0.018,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0092,-0.018,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0092,-0.006,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,-0.0092,-0.006,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0092,-0.006,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0092,-0.006,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0092,-0.006,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0092,-0.006,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,-0.0092,-0.006,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0092,-0.006,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0092,-0.006,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0092,-0.006,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0092,0.006,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,-0.0092,0.006,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0092,0.006,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0092,0.006,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0092,0.006,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0092,0.006,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,-0.0092,0.006,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0092,0.006,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0092,0.006,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0092,0.006,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0092,0.018,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,-0.0092,0.018,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,-0.0092,0.018,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0092,0.018,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,-0.0092,0.018,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0092,0.018,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,-0.0092,0.018,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,-0.0092,0.018,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0092,0.018,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,-0.0092,0.018,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0092,-0.03,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,0.0092,-0.03,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0092,-0.03,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0092,-0.03,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0092,-0.03,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0092,-0.03,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,0.0092,-0.03,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0092,-0.03,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0092,-0.03,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0092,-0.03,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0092,-0.018,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,0.0092,-0.018,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0092,-0.018,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0092,-0.018,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0092,-0.018,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0092,-0.018,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,0.0092,-0.018,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0092,-0.018,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0092,-0.018,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0092,-0.018,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0092,-0.006,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,0.0092,-0.006,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0092,-0.006,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0092,-0.006,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0092,-0.006,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0092,-0.006,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,0.0092,-0.006,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0092,-0.006,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0092,-0.006,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0092,-0.006,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0092,0.006,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,0.0092,0.006,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0092,0.006,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0092,0.006,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0092,0.006,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0092,0.006,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,0.0092,0.006,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0092,0.006,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0092,0.006,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0092,0.006,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0092,0.018,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,0.0092,0.018,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0092,0.018,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0092,0.018,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0092,0.018,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0092,0.018,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,0.0092,0.018,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0092,0.018,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0092,0.018,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0092,0.018,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0276,-0.03,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,0.0276,-0.03,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0276,-0.03,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0276,-0.03,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0276,-0.03,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0276,-0.03,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,0.0276,-0.03,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0276,-0.03,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0276,-0.03,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0276,-0.03,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0276,-0.018,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,0.0276,-0.018,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0276,-0.018,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0276,-0.018,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0276,-0.018,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0276,-0.018,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,0.0276,-0.018,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0276,-0.018,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0276,-0.018,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0276,-0.018,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0276,-0.006,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,0.0276,-0.006,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0276,-0.006,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0276,-0.006,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0276,-0.006,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0276,-0.006,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,0.0276,-0.006,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0276,-0.006,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0276,-0.006,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0276,-0.006,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0276,0.006,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,0.0276,0.006,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0276,0.006,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0276,0.006,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0276,0.006,-0.57206076594,-0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0276,0.006,0.707106781187,-4.32977866015e-17,0.707106781187,-4.32977866015e-17
0.07,0.092,0.06,-0.055,0.0276,0.006,-0.57206076594,0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,-0.055,0.0276,0.006,-0.218507995317,0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0276,0.006,0.218507995317,0.672497985586,0.218507995317,0.672499049329
0.07,0.092,0.06,-0.055,0.0276,0.006,0.57206076594,0.415626829946,0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0276,0.018,0.707106781187,-4.32977866015e-17,-0.707106781187,4.32977866015e-17
0.07,0.092,0.06,0.055,0.0276,0.018,0.57206076594,-0.415626829946,-0.57206076594,0.415628798777
0.07,0.092,0.06,0.055,0.0276,0.018,0.218507995317,-0.672497985586,-0.218507995317,0.672499049329
0.07,0.092,0.06,0.055,0.0276,0.018,-0.218507995317,-0.672497985586,0.218507995317,0.672499049329
