0.062 0.062 0.062 -0.0186 0.031 0.051 0.951056560832 0.309016857306 1.89218296602e-17 5.82353731087e-17
0.062 0.062 0.062 -0.0062 -0.031 0.051 6.12323e-17 1.0 -6.12323e-17 3.7494e-33
0.062 0.062 0.062 -0.0062 -0.031 0.051 0.58778508449 0.809017116291 -4.95380071207e-17 3.59915051735e-17
0.062 0.062 0.062 -0.0062 -0.0186 0.051 6.12323e-17 1.0 -6.12323e-17 3.7494e-33
0.062 0.062 0.062 -0.0062 0.031 0.051 0.951056560832 0.309016857306 1.89218296602e-17 5.82353731087e-17
0.062 0.062 0.062 -0.0062 0.031 0.051 0.951056560832 -0.309016857306 -1.89218296602e-17 5.82353731087e-17
0.062 0.062 0.062 0.0062 -0.031 0.051 6.12323e-17 1.0 -6.12323e-17 3.7494e-33
0.062 0.062 0.062 0.0062 -0.0186 0.051 6.12323e-17 1.0 -6.12323e-17 3.7494e-33
0.062 0.062 0.062 0.0062 0.0186 0.051 0.951056560832 -0.309016857306 -1.89218296602e-17 5.82353731087e-17
0.062 0.062 0.062 0.0062 0.031 0.051 0.951056560832 0.309016857306 1.89218296602e-17 5.82353731087e-17
0.062 0.062 0.062 0.0062 0.031 0.051 0.951056560832 -0.309016857306 -1.89218296602e-17 5.82353731087e-17
0.062 0.062 0.062 0.0186 -0.031 0.051 6.12323e-17 1.0 -6.12323e-17 3.7494e-33
0.062 0.062 0.062 0.0186 -0.031 0.051 -0.58778508449 0.809017116291 -4.95380071207e-17 -3.59915051735e-17
0.062 0.062 0.062 0.0186 -0.0186 0.051 6.12323e-17 1.0 -6.12323e-17 3.7494e-33
0.062 0.062 0.062 0.0186 -0.0186 0.051 -0.58778508449 0.809017116291 -4.95380071207e-17 -3.59915051735e-17
0.062 0.062 0.062 0.0186 -0.0062 0.051 -0.58778508449 0.809017116291 -4.95380071207e-17 -3.59915051735e-17
0.062 0.062 0.062 0.0186 0.0062 0.051 -0.58778508449 0.809017116291 -4.95380071207e-17 -3.59915051735e-17
0.062 0.062 0.062 0.0186 0.0186 0.051 0.951056560832 -0.309016857306 -1.89218296602e-17 5.82353731087e-17
0.062 0.062 0.062 0.0186 0.031 0.051 0.951056560832 0.309016857306 1.89218296602e-17 5.82353731087e-17
0.062 0.062 0.062 0.0186 0.031 0.051 0.951056560832 -0.309016857306 -1.89218296602e-17 5.82353731087e-17
0.062 0.062 0.062 0.031 -0.031 0.051 6.12323e-17 1.0 -6.12323e-17 3.7494e-33
0.062 0.062 0.062 0.031 -0.031 0.051 -0.58778508449 0.809017116291 -4.95380071207e-17 -3.59915051735e-17
0.062 0.062 0.062 0.031 -0.0186 0.051 -0.58778508449 0.809017116291 -4.95380071207e-17 -3.59915051735e-17
0.062 0.062 0.062 0.031 -0.0062 0.051 -0.58778508449 0.809017116291 -4.95380071207e-17 -3.59915051735e-17
0.062 0.062 0.062 0.031 0.0062 0.051 -0.58778508449 0.809017116291 -4.95380071207e-17 -3.59915051735e-17
0.062 0.062 0.062 0.031 0.0186 0.051 0.951056560832 -0.309016857306 -1.89218296602e-17 5.82353731087e-17
0.062 0.062 0.062 0.031 0.0186 0.051 -0.58778508449 0.809017116291 -4.95380071207e-17 -3.59915051735e-17
0.062 0.062 0.062 0.031 0.031 0.051 0.951056560832 0.309016857306 1.89218296602e-17 5.82353731087e-17
0.062 0.062 0.062 0.031 0.031 0.051 0.951056560832 -0.309016857306 -1.89218296602e-17 5.82353731087e-17
